symbol,sector,pe_ratio,market_cap,revenue_growth,industry,forward_pe,enterprise_value,earnings_growth,profit_margin,operating_margin,return_on_equity,return_on_assets,debt_to_equity,current_ratio,quick_ratio,dividend_yield,payout_ratio,beta,shares_outstanding,float_shares,short_ratio,book_value,price_to_book,price_to_sales,enterprise_to_revenue,enterprise_to_ebitda,last_updated,error
ACTG,Industrials,,322126304.0,0.983,Business Equipment & Supplies,-15.904762,102094280.0,,-0.02595,-0.24172,-0.00611,0.00281,20.09,8.802,7.897,,0.0,0.611,96445000.0,33332354.0,8.24,5.584,0.5981375,1.2998766,0.412,2.097,2025-08-17T22:26:00.062620,
ACTU,Healthcare,,166220464.0,,Biotechnology,-6.230195,161958256.0,,0.0,0.0,,-3.4895499,,0.727,0.706,,0.0,,20470500.0,6920594.0,5.19,-0.13,-62.46154,,,,2025-08-17T22:26:00.278461,
ACTV,,24.508305,,,,,,,,,,,,,,0.81,,,,,,,,,,,2025-08-17T22:26:00.378083,
ACU,Consumer Defensive,16.047058,155465296.0,-0.026,Household & Personal Products,18.267857,185985392.0,0.064,0.05327,0.11833999,0.09498,0.050890002,30.039,4.317,1.696,1.56,0.2392,0.69,3799250.0,2955894.0,5.42,29.933,1.367053,0.8011115,0.958,9.22,2025-08-17T22:26:00.454905,
ACV,Financial Services,4.9155846,235593536.0,,Asset Management,,,,0.0,0.0,,,,,,9.51,0.4675,,10374000.0,,0.32,,,,,,2025-08-17T22:26:00.566220,
ACVA,Consumer Cyclical,,2125025536.0,0.206,Auto & Truck Dealerships,-90.07693,1938741376.0,,-0.09089,-0.03714,-0.14184,-0.03629,50.826,1.595,1.56,,0.0,1.692,172107008.0,168520409.0,7.51,2.616,4.4763,3.004661,2.741,-45.806,2025-08-17T22:26:02.019521,
ACVF,,27.83507,,,,,,,,,,,,,,0.6,,,,,,,,,,,2025-08-17T22:26:02.230837,
ACVT,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:26:02.332377,
ACWI,,22.741322,,,,,,,,,,,,,,1.56,,,,,,,,,,,2025-08-17T22:26:02.408255,
ACWV,,19.181944,6147623936.0,,,,,,,,,,,,,2.42,,,51600000.0,,,,,,,,2025-08-17T22:26:02.628201,
ACWX,,17.315432,,,,,,,,,,,,,,2.68,,,,,,,,,,,2025-08-17T22:26:03.392178,
ACXP,Healthcare,,8098226.0,,Biotechnology,-3.2967744,2034072.0,,0.0,0.0,-2.85935,-0.98585,,2.376,2.355,,0.0,-1.263,1538230.0,1311702.0,0.58,2.425,2.1072166,,,,2025-08-17T22:26:03.680779,
ADAG,Healthcare,,79651896.0,,Biotechnology,-2.4492755,43586584.0,,0.0,-322.83603,-0.63259,-0.24893999,18.068,2.292,2.203,,0.0,0.744,47109600.0,15915641.0,0.51,0.804,2.10199,771.7908,422.334,-1.33,2025-08-17T22:26:03.890487,
ADAP,Healthcare,,15770594.0,-0.893,Biotechnology,-0.15657896,117242416.0,,-2.6082199,-2.21452,-13.410971,-0.40862998,,1.516,1.067,,0.0,2.182,265052000.0,1098506319.0,0.67,-0.268,-0.22201492,0.24230766,1.801,-0.854,2025-08-17T22:26:03.964504,
ADBE,Technology,22.732224,150527377408.0,0.106,Software - Application,17.267641,151395368960.0,0.129,0.30392,0.35909998,0.52254003,0.17851,57.486,0.993,0.824,,0.0,1.517,424200000.0,422969820.0,2.98,26.81,13.235733,6.660208,6.699,17.041,2025-08-17T22:26:04.183204,
ADBG,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:26:06.939633,
ADC,Real Estate,43.190475,8055175680.0,0.15,REIT - Retail,39.86813,11430154240.0,-0.173,0.28163,0.47547,0.03446,0.023120001,57.387,1.117,1.056,4.23,1.8071,0.55,110666000.0,108368932.0,10.19,49.597,1.4629917,12.20938,17.325,20.051,2025-08-17T22:26:07.147219,
ADC$A,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:26:07.040700,HTTP Error 404: 
ADCT,Healthcare,,352121888.0,0.082,Biotechnology,-2.1006713,538330112.0,,-2.2000399,-1.6485001,,-0.2299,,4.934,4.501,,0.0,1.929,112499000.0,92479003.0,8.64,-1.771,-1.7673631,4.5584483,6.969,-4.268,2025-08-17T22:26:07.331509,
ADD,Communication Services,1.6414971e-05,2948460.0,,Entertainment,,2536560.0,,0.0,-6.7695503,-2.0234,-0.32898,38.54,1.612,0.052,,0.0,2.676,29472600.0,1819092.0,1.08,1.441,0.06939626,1.6657966,1.433,-0.352,2025-08-17T22:26:07.655328,
ADEA,Technology,20.243242,1638347520.0,-0.018,Software - Application,11.014706,1980234624.0,1.143,0.2215,0.27502,0.22014,0.083850004,113.764,3.089,2.914,1.34,0.2703,1.133,109369000.0,106916554.0,5.66,3.685,4.065129,4.3265386,5.229,9.795,2025-08-17T22:26:08.457971,
ADFI,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,2025-08-17T22:26:08.556723,
ADGM,Healthcare,,19688448.0,,Medical Devices,,29267404.0,,0.0,-98.40061,,-0.90127,205.158,2.503,1.679,,0.0,0.112,15381600.0,2285393.0,2.46,0.563,2.2735345,61.14425,90.893,-0.965,2025-08-17T22:26:08.702017,
ADI,Technology,62.942936,114945925120.0,0.223,Semiconductors,30.72016,119788748800.0,0.871,0.18652001,0.25745,0.05213,0.02994,20.62,2.077,1.397,1.71,1.019,1.052,496248000.0,494327715.0,2.42,70.551,3.2831569,11.70689,12.2,27.405,2025-08-17T22:26:08.761519,
ADIL,Healthcare,,8516152.0,,Biotechnology,-0.2962406,2685336.0,,0.0,0.0,-1.7126801,-0.88318,,5.019,4.884,,0.0,1.006,21614600.0,21678037.0,0.73,0.26,1.5153847,,,-0.323,2025-08-17T22:26:09.180446,
ADIV,,13.206347,,,,,,,,,,,,,,4.4,,,,,,,,,,,2025-08-17T22:26:12.621006,
ADM,Consumer Defensive,25.978262,28707723264.0,-0.049,Farm Products,11.785009,38515752960.0,-0.541,0.01328,0.02169,0.0482,0.01816,46.798,1.423,0.363,3.41,0.8783,0.662,480464000.0,474929532.0,2.8,46.729,1.2786492,0.34681216,0.465,14.9,2025-08-17T22:26:12.796970,
ADMA,Healthcare,19.988234,4054340864.0,0.138,Biotechnology,23.597221,4047875840.0,0.077,0.44061002,0.35085,0.71234,0.20812,21.044,5.332,2.669,,0.0,0.378,238631008.0,233855718.0,5.53,1.67,10.173653,8.550323,8.537,24.75,2025-08-17T22:26:12.868366,
ADME,,27.078678,,,,,,,,,,,,,,0.45,,,,,,,,,,,2025-08-17T22:26:12.981675,
ADN,Industrials,,10187157.0,-0.849,Electrical Equipment & Parts,-190.75,11779141.0,,0.0,-29.545448,,-1.33791,,0.052,0.036,,0.0,0.688,2670290.0,2359144.0,0.31,-11.018,-0.3462516,88.58398,102.427,-0.545,2025-08-17T22:26:13.102414,
ADNT,Consumer Cyclical,,1919028352.0,0.007,Auto Parts,6.8862977,4081028864.0,,-0.015269999,0.0286,-0.05804,0.029070001,122.546,1.118,0.747,,0.0,1.722,81245904.0,80444031.0,5.97,21.97,1.0751024,0.13318262,0.283,5.493,2025-08-17T22:26:13.956861,
ADNWW,Industrials,,,-0.849,Electrical Equipment & Parts,,,,0.0,-29.545448,,-1.33791,,0.052,0.036,,,0.688,,2359144.0,,-11.018,-0.0022599385,,,,2025-08-17T22:26:14.154930,
ADP,Technology,30.209211,122237935616.0,0.075,Software - Application,27.76357,123641364480.0,0.106,0.19841999,0.23685,0.76003,0.06315,148.765,1.048,0.276,2.04,0.6032,0.82,405043008.0,403928828.0,3.46,15.268,19.766178,5.9451647,6.013,20.521,2025-08-17T22:26:14.333959,
ADPT,Healthcare,,1985652992.0,0.363,Biotechnology,-13.87234,2005532800.0,,-0.59074,-0.42521,-0.57598996,-0.13998,121.388,2.842,2.642,,0.0,1.925,152274000.0,117369688.0,5.9,1.181,11.041491,9.675917,9.773,-19.502,2025-08-17T22:26:14.418472,
ADPV,,27.662659,,,,,,,,,,,,,,0.6,,,,,,,,,,,2025-08-17T22:26:14.612676,
ADSE,Industrials,,644373504.0,-0.555,Electrical Equipment & Parts,-21.759258,637385792.0,,-0.89042,-0.11512,,-0.0394,,1.86,0.808,,0.0,0.39,54840300.0,14848741.0,1.61,-0.818,-14.364303,5.857249,5.794,-211.756,2025-08-17T22:26:15.306143,
ADSEW,Industrials,,,-0.555,Electrical Equipment & Parts,,,,-0.89042,-0.11512,,-0.0394,,1.86,0.808,,,0.39,,14848741.0,,-0.818,-1.2958434,,,,2025-08-17T22:26:15.598166,
ADSK,Technology,61.39829,61344448512.0,0.152,Software - Application,31.234205,61864218624.0,-0.397,0.15945,0.21004,0.42361,0.08842,97.211,0.654,0.515,,0.0,1.468,213944992.0,213372980.0,1.92,12.229,23.446726,9.66511,9.747,41.547,2025-08-17T22:26:15.770256,
ADT,Industrials,12.225353,7118303744.0,0.068,Security & Protection Services,10.85,14984164352.0,0.899,0.123059995,0.26571,0.17141001,0.05152,216.422,0.458,0.256,2.53,0.3099,1.213,765336000.0,518442466.0,1.33,4.43,1.9593681,1.4071294,2.962,5.605,2025-08-17T22:26:15.857512,
ADTN,Technology,,707661440.0,0.173,Communication Equipment,42.09524,1219126016.0,,-0.103970006,-0.05095,-0.15078,-0.0253,38.125,1.961,0.929,,0.0,1.302,80052200.0,68760772.0,1.61,2.126,4.1580434,0.71963036,1.24,30.191,2025-08-17T22:26:16.049188,
ADTX,Healthcare,,2479773.0,-0.977,Biotechnology,-0.090345435,7435071.0,,0.0,-6127.884,-2.8220599,-0.45264,45.707,0.021,0.018,,0.0,,2431150.0,3176929.0,0.12,4.079,0.25006127,205.77321,616.967,-0.343,2025-08-17T22:26:16.621227,
ADUR,Industrials,,345950688.0,-0.388,Pollution & Treatment Controls,-24.5,321867680.0,,0.0,-48.39505,-1.11615,-0.65444,1.464,15.707,13.545,,0.0,1.551,30696600.0,18550389.0,1.94,0.437,25.789474,1336.7905,1243.731,-32.472,2025-08-17T22:26:17.036422,
ADUS,Healthcare,25.354626,2118852864.0,0.218,Medical Care Facilities,19.77835,2221845504.0,0.091,0.065120004,0.094110005,0.08538,0.06585,21.75,1.738,1.549,,0.0,0.803,18407200.0,17321918.0,4.88,56.26,2.0460362,1.6630427,1.744,15.058,2025-08-17T22:26:17.214667,
ADV,Communication Services,,586704576.0,0.0,Advertising Agencies,3.9130433,2161982464.0,,-0.08715,0.00849,-0.36424,0.021089999,245.496,1.958,1.64,,0.0,2.119,325947008.0,124026044.0,9.87,2.102,0.8563273,0.16634408,0.613,6.87,2025-08-17T22:26:17.301317,
ADVB,Healthcare,,9543240.0,,Diagnostics & Research,,6427410.0,,0.0,0.0,-1.16234,-0.24642,50.082,1.88,1.313,,0.0,,21640000.0,4118958.0,0.14,0.191,2.3089006,,,-2.907,2025-08-17T22:26:17.681484,
ADVE,,15.080088,,,,,,,,,,,,,,5.14,,,,,,,,,,,2025-08-17T22:26:17.880584,
ADVM,Healthcare,,60014808.0,,Biotechnology,-0.53658533,107838704.0,,0.0,-175.13199,-2.29338,-0.62549996,,1.543,1.416,,0.0,0.771,20984200.0,11480854.0,7.34,-0.964,-2.966805,60.01481,107.839,-0.626,2025-08-17T22:26:18.543226,
ADVWW,Communication Services,,,0.0,Advertising Agencies,,,,-0.08715,0.00849,-0.36424,0.021089999,245.496,1.958,1.64,,,2.119,,124026044.0,,2.102,0.005899144,,,,2025-08-17T22:26:18.629229,
ADX,Financial Services,7.2065573,2640347392.0,0.062,Asset Management,,2639853312.0,-0.484,9.81238,0.61033,0.1216,0.00476,,0.966,0.787,8.37,1.0918,0.908,120125000.0,118379743.0,2.32,23.352,0.941247,74.197075,74.183,,2025-08-17T22:26:18.823691,
ADXN,Healthcare,,8607675.0,-0.698,Biotechnology,-158.8,778087552.0,,35.217392,-8.53229,-1.63145,-0.2509,0.485,3.025,2.707,,0.0,1.986,1069140.0,26107116.0,0.16,0.084,94.52381,34.96397,3160.555,-326.718,2025-08-17T22:26:19.664941,
AEBI,Industrials,31.052633,915672960.0,0.042,Farm & Heavy Construction Machinery,10.172414,1408758400.0,,0.01245,0.053260002,,,155.931,1.963,0.899,0.85,0.0,,77599400.0,36909985.0,0.55,8.903,1.325396,0.84191525,1.295,16.713,2025-08-17T22:26:19.758546,
AEE,Utilities,22.101097,27192426496.0,0.322,Utilities - Regulated Electric,20.439024,47291420672.0,0.044,0.15113,0.22031,0.102189995,0.026770001,160.58,0.801,0.371,2.82,0.6066,0.461,270409984.0,269160624.0,5.86,45.54,2.2081685,3.3492334,5.825,14.326,2025-08-17T22:26:20.234744,
AEF,Financial Services,15.846154,250916640.0,-0.082,Asset Management,,352622112.0,-0.758,2.45089,0.2982,0.06526,0.0077600004,13.225,0.029,0.028,9.71,1.0,0.862,40601400.0,,1.32,5.959,1.0370867,31.15382,43.782,,2025-08-17T22:26:20.316679,
AEFC,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:26:20.505570,
AEG,Financial Services,17.44186,11891250176.0,0.017,Insurance - Diversified,25.86207,15493742592.0,,0.053590003,0.05934,0.07166,0.00066,74.015,6.947,1.916,5.85,0.8663,0.895,1558659968.0,1208674901.0,1.15,4.59,1.6339868,0.926182,1.207,26.946,2025-08-17T22:26:21.006961,
AEHL,Industrials,,18050524.0,1.014,Building Products & Equipment,,10606539.0,,-0.106750004,-0.08676,-0.52099,-0.25939,26.215,2.517,0.221,,0.0,0.762,2616580.0,837799.0,0.4,26.816,0.13014618,0.18274756,0.107,-0.942,2025-08-17T22:26:21.190995,
AEHR,Technology,,547745472.0,-0.151,Semiconductor Equipment & Materials,38.957447,534045760.0,,-0.06631,-0.16609,-0.033350002,-0.0195,8.814,5.677,2.706,,0.0,2.357,29915100.0,26569061.0,2.64,4.113,4.4517384,9.288859,9.057,-266.889,2025-08-17T22:26:21.669434,
AEI,Real Estate,,13847417.0,-0.025,Real Estate - Development,,24625790.0,,-0.7786,-2.45598,-0.16628,-0.0291,3.118,10.81,10.324,,0.0,1.227,11735100.0,3624475.0,0.04,6.219,0.1897411,0.86169845,1.532,-8.369,2025-08-17T22:26:21.748624,
AEIS,Industrials,66.99115,5710807552.0,0.21,Electrical Equipment & Parts,30.401606,5684613632.0,0.68,0.0513,0.09196,0.07051,0.0323,54.681,4.089,2.851,0.26,0.177,1.522,37720000.0,37357924.0,8.16,33.35,4.53973,3.4912643,3.475,29.388,2025-08-17T22:26:21.938515,
AEM,Basic Materials,22.678572,67034382336.0,0.356,Gold,29.243423,66151841792.0,1.26,0.30628002,0.58576,0.13916,0.09361,3.255,2.03,1.004,1.2,0.2721,0.425,502342016.0,501503059.0,2.5,44.875,2.971588,6.9367504,6.845,10.835,2025-08-17T22:26:22.429769,
AEMD,Healthcare,,2292334.0,,Medical Devices,-1.7272726,-228771.0,,0.0,0.0,-2.0728998,-0.63638,16.762,2.489,2.314,,0.0,,2010820.0,2130501.0,0.2,1.317,0.8656036,,,0.028,2025-08-17T22:26:22.617629,
AEMS,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:26:23.131922,
AENT,Communication Services,21.69565,254177616.0,0.009,Entertainment,6.3974357,354537280.0,,0.01102,0.01658,0.12956999,0.03931,105.018,1.298,0.625,,0.0,0.448,50937400.0,11705927.0,0.99,1.911,2.6111982,0.23696429,0.331,13.394,2025-08-17T22:26:23.314374,
AENTW,Communication Services,,,0.009,Entertainment,,,,0.01102,0.01658,0.12956999,0.03931,105.018,1.298,0.625,,,0.448,,11705927.0,,1.911,0.13082156,,,,2025-08-17T22:26:23.400207,
AEO,Consumer Cyclical,13.255101,2250751232.0,-0.047,Apparel Retail,6.695876,3930016256.0,,0.0373,-0.062470004,0.12194,0.05189,119.868,1.381,0.402,3.85,0.5102,1.495,173268000.0,157469636.0,2.56,8.508,1.5267982,0.42673254,0.745,7.588,2025-08-17T22:26:23.783084,
AEON,Healthcare,,8942438.0,,Biotechnology,-1.1130435,16939428.0,,0.0,0.0,,-1.2901,,1.124,0.924,,0.0,0.705,11643800.0,8093130.0,2.28,-1.374,-0.558952,,,-0.948,2025-08-17T22:26:23.967859,
AEP,Utilities,16.42082,59891691520.0,0.111,Utilities - Regulated Electric,19.013582,107222163456.0,2.578,0.1766,0.28184,0.13013,0.031600002,150.71,0.552,0.293,3.32,0.5381,0.388,534795008.0,533725173.0,6.96,55.879,2.0041518,2.8979805,5.188,12.508,2025-08-17T22:26:24.528318,
AER,Industrials,7.0675,20163295232.0,-0.036,Rental & Leasing Services,9.238563,63223881728.0,2.11,0.36926997,0.50481,0.16865,0.03587,257.708,1.395,1.031,0.96,0.065,1.441,178310000.0,167913516.0,1.67,102.991,1.0979601,2.525401,7.919,15.108,2025-08-17T22:26:24.744663,
AERT,Industrials,,47152600.0,-0.033,Consulting Services,,65171956.0,,-0.28083,-0.07375,,-0.37927,,0.658,0.424,,0.0,-0.335,47152600.0,10554509.0,0.71,-0.127,-7.8740153,0.6717086,0.928,-2.537,2025-08-17T22:26:24.815806,
AERTW,Industrials,,,-0.033,Consulting Services,,,,-0.28083,-0.07375,,-0.37927,,0.658,0.424,,,-0.335,,10554509.0,,-0.127,-0.39370078,,,,2025-08-17T22:26:25.216559,
AES,Utilities,10.238462,9477385216.0,-0.03,Utilities - Diversified,6.5566506,45512380416.0,,0.076630004,0.14011,0.01742,0.022769999,313.243,0.823,0.419,5.29,0.53610003,0.956,712049984.0,707862713.0,1.74,4.732,2.8127644,0.78768164,3.783,14.796,2025-08-17T22:26:25.497161,
AESI,Energy,93.75,1867466112.0,0.004,Oil & Gas Equipment & Services,5.681818,1865723776.0,,0.01203,0.02596,0.01198,0.0276,43.456,1.557,1.233,8.89,8.083301,1.144,123739000.0,93911713.0,13.32,10.276,1.0947839,1.6070597,1.606,7.477,2025-08-17T22:26:25.964361,
AESR,,24.931383,,,,,,,,,,,,,,0.16,,,,,,,,,,,2025-08-17T22:26:26.046298,
AETH,,,,,,,,,,,,,,,,10.73,,,,,,,,,,,2025-08-17T22:26:26.136447,
AEVA,Technology,,737892864.0,1.739,Software - Infrastructure,-5.927602,689870848.0,,0.0,-6.33696,-14.416379,-0.59401,,0.646,0.571,,0.0,1.946,56327700.0,26284757.0,2.46,-2.132,-6.1444654,53.373806,49.9,-5.226,2025-08-17T22:26:26.492694,
AEVAW,Technology,,,1.739,Software - Infrastructure,,,,0.0,-6.33696,-14.416379,-0.59401,,0.646,0.571,,,1.946,,26284757.0,,-2.132,-0.1314259,,,,2025-08-17T22:27:00.179324,
AEYE,Technology,,134994688.0,0.164,Software - Application,136.0,141378224.0,,-0.10882,0.04616,-0.6818,-0.03403,180.324,1.103,1.039,,0.0,0.777,12407600.0,8555943.0,5.23,0.591,18.409475,3.5303805,3.697,-706.891,2025-08-17T22:27:00.459676,
AFB,Financial Services,Infinity,293772896.0,0.027,Asset Management,,512419424.0,,0.00403,0.874,0.00031,0.024389999,64.999,0.562,0.562,4.65,0.192,0.607,28744900.0,,0.2,11.756,0.86934334,11.110169,19.379,,2025-08-17T22:27:01.106508,
AFBI,Financial Services,17.592592,119555984.0,0.047,Banks - Regional,,83945440.0,1.062,0.22466,0.3414,0.056649998,0.0078100003,,,,,0.0,0.409,6292420.0,4465032.0,0.89,19.713,0.963831,3.8054552,2.672,,2025-08-17T22:27:00.325416,
AFCG,Real Estate,,91513808.0,,REIT - Mortgage,2.4846628,187405504.0,,-0.99808,1.24582,-0.035550002,-0.023699999,53.758,17.143,17.046,25.68,1.5222,1.112,22596000.0,18230857.0,6.0,8.176,0.4953523,10.492881,21.488,,2025-08-17T22:27:00.550678,
AFG,Financial Services,14.452251,10979719168.0,0.03,Insurance - Property & Casualty,11.167091,11337716736.0,-0.169,0.09505,0.13305001,0.17169,0.02247,37.843,1.964,0.806,2.43,0.3414,0.735,83394496.0,66861524.0,3.77,54.158,2.431035,1.3659765,1.411,9.649,2025-08-17T22:27:01.408098,
AFGB,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:27:01.705432,
AFGC,,,19152772.0,,,,,,,,,,,,,,,,998060.0,,,,,,,,2025-08-17T22:27:01.952843,
AFGD,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:27:02.027477,
AFGE,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:27:02.741982,
AFIF,,,,,,,,,,,,,,,,4.04,,,,,,,,,,,2025-08-17T22:27:02.937847,
AFIX,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:27:03.236517,
AFJK,Financial Services,51.31818,69114328.0,,Shell Companies,,69827888.0,0.029,0.0,0.0,,,,0.02,0.001,,0.0,,6121730.0,3991982.0,0.02,-0.467,-24.175589,,,,2025-08-17T22:27:03.454900,
AFJKR,,,,,,,,0.029,0.0,0.0,,,,0.02,0.001,,,,,3991982.0,,-0.467,-0.856531,,,,2025-08-17T22:27:03.631359,
AFJKU,Financial Services,,,,Shell Companies,,70072760.0,0.029,0.0,0.0,,,,0.02,0.001,,,,,3991982.0,,-0.467,-24.089935,,,,2025-08-17T22:27:04.180926,
AFK,,10.511353,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-08-17T22:27:04.491563,
AFL,Financial Services,23.734234,56360488960.0,-0.19,Insurance - Life,14.69735,61981544448.0,-0.642,0.15317,0.2101,0.09154,0.01733,55.055,1.219,1.111,2.2,0.48650002,0.814,534831008.0,530189153.0,3.46,50.859,2.072003,3.5424569,3.896,17.987,2025-08-17T22:27:04.893608,
AFLG,,21.8177,,,,,,,,,,,,,,0.74,,,,,,,,,,,2025-08-17T22:27:05.006255,
AFMC,,15.781554,,,,,,,,,,,,,,0.97,,,,,,,,,,,2025-08-17T22:27:05.096629,
AFOS,,25.903536,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:27:05.689865,
AFRI,Consumer Defensive,,212253616.0,,Farm Products,,372981568.0,,-0.08871,-0.01021,-1.3517799,-0.0063,3122.084,0.373,0.185,,0.0,0.37,26901600.0,3281994.0,20.63,-0.062,-127.258064,0.7740183,1.36,197.24,2025-08-17T22:27:06.023053,
AFRIW,Consumer Defensive,,,,Farm Products,,,,-0.08871,-0.01021,-1.3517799,-0.0063,3122.084,0.373,0.185,,,0.373,,3281994.0,,-0.062,-8.387096,,,,2025-08-17T22:27:06.437253,
AFRM,Technology,,25395073024.0,0.359,Software - Infrastructure,167.48936,31393456128.0,,-0.020680001,-0.0107,-0.02262,-0.013789999,255.948,13.474,10.443,,0.0,3.631,281825984.0,268383810.0,3.39,8.914,8.831053,8.444813,10.44,495.087,2025-08-17T22:27:06.547829,
AFSC,,18.515682,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-08-17T22:27:06.728776,
AFSM,,14.849749,,,,,,,,,,,,,,0.69,,,,,,,,,,,2025-08-17T22:27:07.239279,
AFYA,Consumer Defensive,10.680852,1367613696.0,0.164,Education & Training Services,8.9112425,3434832896.0,0.245,0.19791001,0.39785,0.16814,0.08161,72.091,1.422,1.379,1.56,0.17899999,0.541,47008300.0,7491784.0,2.71,47.303,0.31837305,0.39797282,1.0,2.632,2025-08-17T22:27:07.542870,
AG,Basic Materials,,4332128256.0,0.94,Silver,34.038464,4497051136.0,,0.01783,0.09435,0.01064,0.01988,8.081,3.266,2.777,0.22,0.0673,1.027,488551008.0,457254725.0,1.02,5.125,1.7268293,5.240932,5.44,15.425,2025-08-17T22:27:07.980762,
AGAE,Communication Services,,53986836.0,-0.273,Entertainment,,39330588.0,,-2.53215,-3.1737602,-0.35483003,-0.08904,65.722,2.052,1.456,,0.0,1.712,38018900.0,6860127.0,2.73,1.514,0.93791276,6.5400057,4.765,-2.591,2025-08-17T22:27:08.113776,
AGCC,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:27:08.205217,
AGCO,Industrials,83.768654,8376117248.0,-0.188,Farm & Heavy Construction Machinery,16.62963,11050020864.0,,0.00979,0.07419,0.0085,0.029830001,70.504,1.48,0.523,1.03,0.8657,1.206,74620200.0,61913895.0,4.18,55.875,2.0089486,0.8234404,1.086,11.852,2025-08-17T22:27:08.795422,
AGD,,12.456522,284954048.0,,,,,,,,,,,,,,,,24865100.0,,,10.555,1.0857413,,,,2025-08-17T22:27:09.104580,
AGEM,,14.430923,,,,,,,,,,,,,,2.99,,,,,,,,,,,2025-08-17T22:27:09.501292,
AGEN,Healthcare,,147530784.0,0.093,Biotechnology,-0.4778122,247569824.0,,-1.62691,-0.65315,,-0.23931,,0.057,0.044,,0.0,1.622,31864100.0,31326879.0,1.96,-11.818,-0.39177528,1.4505613,2.434,-3.155,2025-08-17T22:27:09.627948,
AGFY,Industrials,,61028320.0,-0.318,Farm & Heavy Construction Machinery,-9.34816,60693260.0,,0.0,-3.3290899,-2.56638,-0.23015,193.775,2.643,2.44,,0.0,9.93,1952010.0,1275175.0,1.19,10.468,2.9112532,4.97784,4.951,-3.251,2025-08-17T22:27:09.706260,
AGG,,126.19898,56653045760.0,,,,,,,,,,,,,3.83,,,572600000.0,,,115.396,0.8573954,,,,2025-08-17T22:27:10.450686,
AGGA,,60.250298,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:27:10.640378,
AGGH,,,,,,,,,,,,,,,,7.59,,,,,,,,,,,2025-08-17T22:27:10.937527,
AGGS,,,,,,,,,,,,,,,,5.13,,,,,,,,,,,2025-08-17T22:27:11.160318,
AGGY,,,,,,,,,,,,,,,,4.53,,,,,,,,,,,2025-08-17T22:27:11.244412,
AGH,Consumer Cyclical,,50245600.0,-0.071,Leisure,,45964696.0,,-0.1543,-0.7082,-0.07493,-0.045500003,6.347,6.888,6.634,,0.0,,13880000.0,903128.0,0.16,1.006,3.5984092,16.600283,15.186,-105.192,2025-08-17T22:27:11.976680,
AGI,Basic Materials,31.695122,10926949376.0,0.318,Gold,23.627272,10829051904.0,1.23,0.22992,0.48836,0.10177,0.07235,7.469,1.486,0.926,0.38,0.122,0.43,420428992.0,419071104.0,2.98,8.927,2.9113925,7.246468,7.182,13.964,2025-08-17T22:27:12.186910,
AGIH,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,2025-08-17T22:27:12.487676,
AGIO,Healthcare,3.2781222,2150336512.0,0.446,Biotechnology,-6.087171,1260160128.0,,15.90417,-10.2012,0.64045995,-0.25706,3.56,14.479,13.406,,0.0,0.798,58101500.0,51348379.0,5.8,23.597,1.5684196,52.60762,30.83,-2.762,2025-08-17T22:27:12.701403,
AGIX,,34.59049,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-08-17T22:27:12.791867,
AGL,Healthcare,,460009536.0,-0.059,Medical Care Facilities,-3.9642859,174381696.0,,-0.053489998,-0.08309,-0.60679,-0.12068,10.117,1.163,1.123,,0.0,0.139,414423008.0,307800361.0,6.66,0.987,1.1246201,0.0779521,0.03,-0.502,2025-08-17T22:27:13.498324,
AGM,Financial Services,11.107838,1979136896.0,0.131,Credit Services,10.692003,32465643520.0,0.217,0.57224,0.69622004,0.13846,0.00667,2010.934,1.5,1.483,3.18,0.3418,1.042,9402840.0,10284884.0,2.09,103.64,1.8187958,5.371798,88.119,,2025-08-17T22:27:15.457299,
AGM$D,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:27:17.569345,HTTP Error 404: 
AGM$E,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:27:18.199954,HTTP Error 404: 
AGM$F,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:27:17.662647,HTTP Error 404: 
AGM$G,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:27:19.833441,HTTP Error 404: 
AGM.A,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:27:24.929572,HTTP Error 404: 
